srcAddr,dstAddr,srcPort,dstPort,proto,PPX,PBT,PX,NNP,NSP,PSP,PNP,out,in,IOPR,dur,FPS,TBT,APL,PV,BS,PPS,AIT,HTTPM0,HTTPM1,HTTPM2,HTTPM3,HTTPM4,malicious
,,0,0,3,0.9999625678732533,1.2660052748358295,2724830,2724829,1150059,42.20663307435693,99.99996330046278,2724830,0,0.0,2724829.000053,0,181530886,0.0,0.0,66.62101951956218,1.0000003669760562,0.0013209509518024977,0,0,0,0,2724830,1
