srcAddr,dstAddr,srcPort,dstPort,proto,PPX,PBT,PX,NNP,NSP,PSP,PNP,out,in,IOPR,dur,FPS,TBT,APL,PV,BS,PPS,AIT,HTTPM0,HTTPM1,HTTPM2,HTTPM3,HTTPM4,malicious
,,0,0,3,0.9995761310701129,1.2575983879444672,2112965,2112964,878792,41.59046647720147,99.9999526731394,2112965,0,0.0,2112964.000051,0,144002849,0.0,0.0,68.1520598536105,1.0000004732446932,0.001703475456526729,0,0,0,0,2112965,1
