srcAddr,dstAddr,srcPort,dstPort,proto,PPX,PBT,PX,NNP,NSP,PSP,PNP,out,in,IOPR,dur,FPS,TBT,APL,PV,BS,PPS,AIT,HTTPM0,HTTPM1,HTTPM2,HTTPM3,HTTPM4,malicious
,,0,0,3,0.999874328858228,1.2461665431856146,1814031,1814031,824898,45.473353454334976,100.0,1814031,0,0.0,1814030.000051,0,128305888,0.0,0.0,70.72974978164241,1.0000005512306853,0.001984713663658449,0,0,0,0,1814031,1
