srcAddr,dstAddr,srcPort,dstPort,proto,PPX,PBT,PX,NNP,NSP,PSP,PNP,out,in,IOPR,dur,FPS,TBT,APL,PV,BS,PPS,AIT,HTTPM0,HTTPM1,HTTPM2,HTTPM3,HTTPM4,malicious
,,0,0,3,0.999606823943725,1.2568188507996374,2008488,2008488,836093,41.62806375355741,100.0,2008488,0,0.0,2008487.000009,0,137124121,0.0,0.0,68.27234679606367,1.0000004978827346,0.0017925186827105763,0,0,0,0,2008488,1
