srcAddr,dstAddr,srcPort,dstPort,proto,PPX,PBT,PX,NNP,NSP,PSP,PNP,out,in,IOPR,dur,FPS,TBT,APL,PV,BS,PPS,AIT,HTTPM0,HTTPM1,HTTPM2,HTTPM3,HTTPM4,malicious
,,0,0,3,0.9998837376647638,1.2507231906078957,1771649,1771648,734615,41.46532274952487,99.99994355541081,1771649,0,0.0,1771648.0,0,123562835,0.0,0.0,69.74457397857813,1.0000005644462104,0.0020316574180325787,0,0,0,0,1771649,1
