srcAddr,dstAddr,srcPort,dstPort,proto,PPX,PBT,PX,NNP,NSP,PSP,PNP,out,in,IOPR,dur,FPS,TBT,APL,PV,BS,PPS,AIT,HTTPM0,HTTPM1,HTTPM2,HTTPM3,HTTPM4,malicious
,,0,0,3,0.9999476669213297,1.2744741827348525,2713247,2713246,1149451,42.36446938221162,99.99996314379045,2713247,0,0.0,2713246.0,0,176299826,0.0,0.0,64.97745725968085,1.0000003685622314,0.0013265908245729194,0,0,0,0,2713247,1
